Order_ID,Order_Date,Customer_Key,Product_Key,Region_Key,Payment_Key,ShipMode_Key,Quantity,Unit_Price,Discount,Sales,Cost,Profit,Shipping_Cost,Delivery_Days,Returned
4275,2025-10-07,96,23,1,1,1,1,4240,0.05,4028.0,2356.12,1671.88,180,5,No
4276,2025-12-04,24,8,3,4,2,4,517,0.15,1757.8,1299.08,458.72,108,2,No
4277,2025-06-04,8,10,2,2,1,2,868,0,1736,1237.55,498.45,278,4,Yes
4278,2025-01-30,87,18,3,2,3,4,2137,0.15,7265.8,5248.53,2017.27,131,4,No
4279,2025-11-08,98,9,1,4,2,4,3509,0.15,11930.6,7396.19,4534.41,86,2,No
4280,2025-11-10,9,20,2,4,2,1,1459,0,1459,1121.5,337.5,237,7,No
4281,2025-08-19,78,25,2,4,1,5,2697,0.1,12136.5,7197.08,4939.42,176,8,No
4282,2025-11-08,95,7,2,2,2,4,1552,0.05,5897.6,4362.83,1534.77,228,7,Yes
4283,2025-01-10,94,28,2,1,2,3,2036,0.05,5802.6,3782.63,2019.97,151,8,Yes
4284,2025-08-23,27,23,3,4,3,1,3240,0.1,2916.0,1807.62,1108.38,126,5,Yes
4285,2025-09-25,48,1,3,1,2,2,2498,0.05,4746.2,2678.53,2067.67,140,6,Yes
4286,2025-11-11,90,14,2,2,3,3,4119,0.15,10503.45,7104.83,3398.62,286,8,No
4287,2025-01-09,50,29,1,1,1,5,1812,0.15,7701.0,5605.93,2095.07,134,2,Yes
4288,2025-12-08,18,13,2,2,3,3,2374,0,7122,5619.4,1502.6,183,5,No
4289,2025-11-22,69,15,2,4,2,3,2101,0,6303,3861.47,2441.53,272,2,Yes
4290,2025-02-08,56,13,2,3,2,5,893,0,4465,2780.63,1684.37,243,3,No
4291,2025-08-01,9,29,2,1,3,2,3432,0.1,6177.6,3902.61,2274.99,252,4,Yes
4292,2025-01-31,85,17,3,2,3,5,629,0,3145,1686.52,1458.48,74,10,Yes
4293,2025-01-20,28,24,1,4,1,4,2439,0.1,8780.4,5500.37,3280.03,144,5,No
4294,2025-05-04,72,27,3,4,1,5,4635,0,23175,11920.0,11255.0,86,7,Yes
4295,2025-04-17,48,18,2,3,2,4,4334,0.1,15602.4,11422.23,4180.17,215,7,No
4296,2025-11-21,14,14,1,2,1,3,3958,0.1,10686.6,6972.42,3714.18,289,8,No
4297,2025-08-07,77,9,4,3,2,1,4028,0.05,3826.6,3012.88,813.72,88,2,No
4298,2025-06-07,89,5,3,2,2,1,1755,0.05,1667.25,1309.42,357.83,162,3,No
4299,2025-09-01,8,19,1,3,1,3,2956,0.15,7537.8,6015.22,1522.58,55,9,No
4300,2025-08-29,75,17,1,1,2,2,2075,0.15,3527.5,1828.43,1699.07,187,8,No
4301,2025-02-11,65,2,1,1,1,1,278,0.15,236.3,144.74,91.56,58,7,No
4302,2025-01-03,93,24,3,3,2,1,3507,0.1,3156.3,1874.02,1282.28,145,10,Yes
4303,2025-02-02,94,11,4,1,1,3,2021,0.15,5153.55,2871.68,2281.87,139,5,No
4304,2025-03-27,21,19,3,3,2,4,2084,0.1,7502.4,3808.94,3693.46,166,10,No
4305,2025-08-21,40,29,2,4,2,3,2651,0.1,7157.7,4725.87,2431.83,91,1,Yes
4306,2025-11-16,25,12,4,4,1,1,1489,0.1,1340.1,955.41,384.69,164,10,No
4307,2025-01-12,22,16,1,4,1,3,3605,0.05,10274.25,6105.6,4168.65,176,5,No
4308,2025-01-14,4,23,4,1,3,4,4876,0.15,16578.4,11087.26,5491.14,139,10,Yes
4309,2025-06-27,93,6,1,1,3,5,4653,0,23265,13873.87,9391.13,249,10,No
4310,2025-02-20,94,22,4,2,3,2,3328,0.15,5657.6,4428.64,1228.96,103,8,Yes
4311,2025-07-18,74,27,2,4,3,2,1667,0.15,2833.9,1725.16,1108.74,69,7,Yes
4312,2025-10-30,24,7,1,4,1,1,4593,0.1,4133.7,2746.91,1386.79,264,8,Yes
4313,2025-03-18,75,30,4,2,3,1,2011,0.1,1809.9,1030.4,779.5,193,4,Yes
4314,2025-05-15,40,14,2,2,2,4,1293,0.15,4396.2,3453.84,942.36,152,6,No
4315,2025-12-23,93,25,3,3,3,5,912,0.1,4104.0,2286.76,1817.24,243,5,No
4316,2025-09-07,63,21,2,1,2,4,930,0,3720,2435.03,1284.97,64,2,Yes
4317,2025-03-15,67,11,4,3,1,2,600,0.05,1140.0,659.82,480.18,236,5,No
4318,2025-08-16,96,23,3,2,2,2,4920,0.15,8364.0,4298.5,4065.5,263,1,Yes
4319,2025-01-23,66,25,2,3,1,4,2733,0.05,10385.4,7876.97,2508.43,190,5,Yes
4320,2025-09-22,67,19,1,4,3,2,3538,0,7076,4953.37,2122.63,167,8,No
4321,2025-06-19,87,1,4,4,3,2,4291,0.05,8152.9,5817.65,2335.25,248,6,No
4322,2025-07-04,42,7,2,3,3,3,3014,0.15,7685.7,6050.41,1635.29,254,1,No
4323,2025-11-21,15,20,3,1,3,5,4974,0.1,22383.0,14172.03,8210.97,62,4,No
4324,2025-12-17,25,7,4,4,3,5,3412,0.1,15354.0,7936.12,7417.88,282,8,Yes
4325,2025-02-08,69,19,1,3,3,2,4778,0.1,8600.4,6199.03,2401.37,82,5,No
4326,2025-07-12,49,22,1,2,1,5,2747,0.1,12361.5,8849.14,3512.36,282,9,Yes
4327,2025-09-27,95,10,1,2,1,1,2721,0,2721,1520.51,1200.49,183,6,Yes
4328,2025-03-04,48,5,1,2,3,5,3095,0.05,14701.25,10803.26,3897.99,203,1,Yes
4329,2025-12-07,99,13,4,2,1,1,3443,0.05,3270.85,2041.64,1229.21,166,10,Yes
4330,2025-07-04,28,24,1,1,1,4,4085,0.15,13889.0,9299.07,4589.93,75,8,Yes
4331,2025-03-17,90,3,4,2,1,1,2703,0.05,2567.85,1287.23,1280.62,236,2,No
4332,2025-09-09,88,5,3,1,1,5,4499,0.05,21370.25,10783.33,10586.92,291,3,No
4333,2025-09-22,43,25,4,3,2,2,3458,0.05,6570.2,4850.47,1719.73,112,1,Yes
4334,2025-10-26,39,10,4,4,2,5,3039,0.05,14435.25,8108.79,6326.46,292,8,No
4335,2025-05-10,39,27,2,4,1,3,1517,0.05,4323.45,2286.59,2036.86,270,7,No
4336,2025-04-04,46,21,1,3,2,2,1237,0.15,2102.9,1655.38,447.52,208,4,No
4337,2025-04-22,59,2,2,1,2,3,982,0.05,2798.7,1734.81,1063.89,100,10,No
4338,2025-03-22,34,21,4,3,1,4,4835,0,19340,11607.52,7732.48,238,3,Yes
4339,2025-10-05,41,21,3,2,2,5,1677,0.05,7965.75,5059.6,2906.15,293,3,Yes
4340,2025-03-15,95,22,4,3,3,3,4998,0,14994,10329.27,4664.73,110,8,Yes
4341,2025-04-22,3,20,4,3,1,3,571,0.05,1627.35,1099.92,527.43,190,6,Yes
4342,2025-02-22,2,4,4,4,3,1,2303,0.15,1957.55,1207.63,749.92,149,6,Yes
4343,2025-08-18,52,11,3,2,1,5,4438,0.05,21080.5,16129.75,4950.75,197,2,No
4344,2025-08-05,63,12,3,3,3,1,4289,0.1,3860.1,2932.68,927.42,105,4,Yes
4345,2025-04-20,41,15,1,4,2,5,1825,0.1,8212.5,6545.63,1666.87,299,2,No
4346,2025-03-15,73,4,2,1,1,4,3699,0,14796,8928.19,5867.81,227,3,No
4347,2025-04-15,32,20,4,3,1,3,2221,0,6663,4510.44,2152.56,258,6,No
4348,2025-02-26,49,13,1,2,3,1,807,0.1,726.3,495.41,230.89,276,6,No
4349,2025-07-07,49,17,1,2,3,3,2710,0.1,7317.0,4701.4,2615.6,171,9,Yes
4350,2025-09-13,99,15,3,2,3,2,2460,0.05,4674.0,2379.5,2294.5,228,2,Yes
4351,2025-05-31,99,21,3,3,3,4,1622,0.05,6163.6,4317.25,1846.35,289,4,No
4352,2025-07-20,47,5,2,3,1,3,1873,0.15,4776.15,2836.6,1939.55,86,5,No
4353,2025-02-07,31,26,3,1,2,3,3362,0,10086,6523.5,3562.5,119,2,No
4354,2025-05-19,93,9,2,4,1,3,594,0.15,1514.7,963.78,550.92,126,2,Yes
4355,2025-04-28,79,6,3,4,2,2,4889,0.15,8311.3,5111.04,3200.26,151,4,No
4356,2025-03-06,14,15,4,4,1,4,1585,0.15,5389.0,3083.26,2305.74,134,4,Yes
4357,2025-06-10,55,26,1,2,2,1,2315,0.1,2083.5,1263.97,819.53,230,8,Yes
4358,2025-01-27,68,7,3,3,2,3,2200,0.15,5610.0,3018.86,2591.14,243,7,Yes
4359,2025-06-12,76,29,2,3,3,2,4751,0.05,9026.9,4712.87,4314.03,283,10,Yes
4360,2025-08-23,55,18,1,2,1,4,2117,0.1,7621.2,4748.2,2873.0,106,10,No
4361,2025-01-28,63,15,2,1,3,1,1594,0,1594,1019.43,574.57,185,1,Yes
4362,2025-03-22,85,4,4,2,3,3,2482,0.1,6701.4,4566.21,2135.19,281,1,No
4363,2025-12-27,36,22,1,1,1,5,750,0,3750,2559.34,1190.66,131,1,Yes
4364,2025-02-12,100,10,2,2,3,1,3103,0,3103,2328.8,774.2,211,6,No
4365,2025-05-28,59,20,3,4,3,1,3722,0.1,3349.8,2042.15,1307.65,75,8,No
4366,2025-12-06,74,10,1,3,3,2,3787,0.05,7195.3,4321.56,2873.74,180,2,Yes
4367,2025-04-21,91,3,1,4,2,5,1542,0.1,6939.0,5180.35,1758.65,231,7,No
4368,2025-09-26,17,20,4,2,2,2,4291,0,8582,4362.8,4219.2,262,8,Yes
4369,2025-05-27,5,16,1,1,2,1,996,0.15,846.6,482.04,364.56,86,2,No
4370,2025-06-17,64,4,1,2,1,4,2571,0.15,8741.4,6429.77,2311.63,125,10,No
4371,2025-02-01,97,12,2,4,2,2,1537,0.15,2612.9,1511.15,1101.75,284,3,No
4372,2025-08-02,92,2,3,2,2,5,1922,0.15,8168.5,5816.98,2351.52,242,9,No
4373,2025-05-13,74,26,3,4,3,5,652,0.1,2934.0,1721.82,1212.18,298,6,No
4374,2025-05-29,69,4,4,3,1,3,621,0.15,1583.55,806.53,777.02,268,10,Yes
4375,2025-06-29,78,6,3,1,2,1,4784,0.15,4066.4,2697.77,1368.63,222,5,Yes
4376,2025-06-26,41,27,1,2,3,4,1433,0,5732,3891.39,1840.61,171,9,No
4377,2025-04-15,80,9,1,4,2,1,4511,0,4511,3354.52,1156.48,245,7,Yes
4378,2025-05-17,43,10,4,3,2,5,2118,0.15,9001.5,6990.95,2010.55,124,10,No
4379,2025-02-12,39,2,2,2,3,2,1141,0.1,2053.8,1123.71,930.09,76,1,No
4380,2025-09-04,39,8,3,3,2,1,937,0,937,645.52,291.48,176,4,No
4381,2025-01-14,48,24,4,3,1,3,2754,0.15,7022.7,4980.8,2041.9,152,1,No
4382,2025-08-23,51,18,4,1,3,3,1214,0.15,3095.7,1680.93,1414.77,126,9,Yes
4383,2025-11-30,54,20,4,3,2,1,3086,0.05,2931.7,1765.77,1165.93,181,7,Yes
4384,2025-04-29,59,4,4,2,1,4,331,0,1324,840.91,483.09,91,10,Yes
4385,2025-08-22,14,23,3,2,3,3,2940,0,8820,5924.28,2895.72,146,5,No
4386,2025-05-30,24,8,4,1,1,4,648,0.05,2462.4,1751.1,711.3,279,5,No
4387,2025-06-09,60,30,1,1,2,3,4584,0.1,12376.8,7432.44,4944.36,289,5,Yes
4388,2025-09-15,51,7,1,1,1,3,4530,0.1,12231.0,8645.41,3585.59,62,9,No
4389,2025-12-01,81,9,2,3,3,5,3160,0.05,15010.0,8519.89,6490.11,186,2,No
4390,2025-06-14,6,27,1,2,2,3,1917,0,5751,4180.67,1570.33,115,9,No
4391,2025-01-10,42,26,4,2,3,5,1681,0.1,7564.5,3910.09,3654.41,239,9,Yes
4392,2025-10-21,96,5,1,2,3,1,2337,0.1,2103.3,1466.67,636.63,290,4,No
4393,2025-01-22,78,14,2,3,1,5,3093,0.05,14691.75,10085.76,4605.99,247,10,Yes
4394,2025-03-02,61,17,1,4,1,3,989,0,2967,2293.35,673.65,134,2,No
4395,2025-10-03,52,20,2,2,1,4,2600,0.1,9360.0,4907.88,4452.12,243,4,Yes
4396,2025-02-20,72,19,3,4,2,3,1221,0.1,3296.7,2530.97,765.73,99,6,No
4397,2025-09-30,17,28,3,1,3,2,1441,0,2882,1776.81,1105.19,86,4,Yes
4398,2025-06-02,94,12,3,4,3,1,1524,0,1524,991.56,532.44,68,2,Yes
4399,2025-08-30,65,15,4,2,2,4,4131,0.15,14045.4,10303.48,3741.92,142,5,Yes
4400,2025-02-07,6,4,2,1,3,4,3144,0.15,10689.6,7913.24,2776.36,150,10,No
4401,2025-06-19,95,14,2,1,2,5,1997,0.15,8487.25,4752.4,3734.85,172,6,Yes
4402,2025-09-16,81,26,1,3,3,3,3318,0.15,8460.9,4959.59,3501.31,261,8,No
4403,2025-08-02,94,4,2,2,2,4,2449,0,9796,5347.84,4448.16,296,2,Yes
4404,2025-10-05,61,21,1,2,2,4,3524,0.05,13391.2,10534.8,2856.4,294,1,Yes
4405,2025-09-06,2,14,1,2,3,1,3879,0,3879,2065.99,1813.01,199,5,Yes
4406,2025-03-01,99,17,4,3,2,3,3377,0,10131,6718.41,3412.59,91,9,No
4407,2025-10-02,59,15,1,3,3,5,1904,0,9520,6641.87,2878.13,281,9,Yes
4408,2025-07-12,84,1,3,4,1,2,1110,0.15,1887.0,1073.58,813.42,221,2,No
4409,2025-04-10,67,11,1,1,2,1,560,0,560,431.11,128.89,105,9,Yes
4410,2025-12-08,91,10,2,3,3,1,2669,0.05,2535.55,1705.91,829.64,128,9,Yes
4411,2025-09-05,97,29,1,3,3,5,1324,0,6620,3418.54,3201.46,136,6,Yes
4412,2025-11-09,52,28,4,1,3,2,1045,0.15,1776.5,983.17,793.33,155,3,No
4413,2025-06-28,27,30,2,4,2,4,4797,0.05,18228.6,13218.76,5009.84,165,1,Yes
4414,2025-07-14,83,27,4,1,1,1,722,0.1,649.8,496.22,153.58,57,10,Yes
4415,2025-07-02,70,25,4,2,3,2,3187,0,6374,3639.1,2734.9,254,4,Yes
4416,2025-02-15,99,27,1,2,1,3,4913,0.15,12528.15,8107.4,4420.75,194,8,Yes
4417,2025-08-31,49,15,3,2,3,4,2729,0,10916,5627.12,5288.88,145,2,No
4418,2025-09-06,4,4,1,2,3,1,4256,0,4256,3392.63,863.37,131,2,Yes
4419,2025-02-09,88,24,3,1,1,3,4070,0.15,10378.5,7750.03,2628.47,74,1,No
4420,2025-02-26,50,26,4,2,3,5,245,0.05,1163.75,811.98,351.77,220,3,No
4421,2025-07-20,12,11,4,1,2,5,1170,0.05,5557.5,3483.05,2074.45,268,7,No
4422,2025-03-23,71,21,2,3,3,2,3132,0.1,5637.6,3622.66,2014.94,67,5,No
4423,2025-10-26,52,25,4,2,1,3,4716,0.1,12733.2,6437.0,6296.2,255,3,Yes
4424,2025-09-01,69,5,2,4,3,5,3406,0,17030,10142.7,6887.3,86,1,Yes
4425,2025-04-06,63,8,3,1,2,3,3061,0,9183,6219.87,2963.13,262,4,No
4426,2025-03-02,33,3,1,2,1,3,1887,0,5661,3386.52,2274.48,296,9,Yes
4427,2025-08-10,94,14,1,2,1,5,4926,0.05,23398.5,13654.71,9743.79,282,9,Yes
4428,2025-11-13,52,18,4,4,1,4,4128,0.15,14035.2,11193.46,2841.74,234,5,No
4429,2025-07-02,33,8,2,1,3,3,2829,0.05,8062.65,5843.41,2219.24,84,1,No
4430,2025-10-19,100,15,3,1,3,3,765,0.1,2065.5,1132.09,933.41,253,6,Yes
4431,2025-06-23,35,27,2,3,3,5,391,0,1955,1255.95,699.05,248,1,Yes
4432,2025-10-25,98,24,2,3,1,3,317,0,951,617.4,333.6,112,4,Yes
4433,2025-03-22,82,29,2,2,2,2,4581,0,9162,6428.16,2733.84,196,6,Yes
4434,2025-07-28,19,12,3,2,1,5,3576,0,17880,10706.82,7173.18,272,8,No
4435,2025-06-18,46,12,4,1,2,4,270,0.1,972.0,746.04,225.96,259,1,Yes
4436,2025-03-18,25,21,4,1,3,4,2588,0.05,9834.4,7392.61,2441.79,209,9,Yes
4437,2025-04-06,53,1,2,4,2,3,3510,0,10530,7825.57,2704.43,195,7,No
4438,2025-04-13,34,17,3,1,3,4,3110,0.15,10574.0,5953.83,4620.17,92,10,Yes
4439,2025-10-04,32,15,2,1,1,3,1411,0.15,3598.05,2641.75,956.3,207,6,No
4440,2025-08-15,16,6,2,1,1,5,1909,0.05,9067.75,5994.26,3073.49,237,5,No
4441,2025-11-15,26,7,3,3,3,1,1394,0,1394,930.02,463.98,192,2,Yes
4442,2025-05-21,9,21,1,4,3,2,3621,0.05,6879.9,3553.73,3326.17,112,10,Yes
4443,2025-08-22,58,23,1,3,3,4,3409,0,13636,8745.52,4890.48,282,7,Yes
4444,2025-03-20,2,9,2,2,3,3,1125,0.15,2868.75,1970.6,898.15,153,4,Yes
4445,2025-02-17,45,24,4,1,1,2,2429,0.1,4372.2,2206.85,2165.35,139,8,No
4446,2025-11-04,23,24,1,4,2,5,3306,0.15,14050.5,10489.52,3560.98,149,4,Yes
4447,2025-08-07,100,10,3,4,1,2,2742,0.1,4935.6,2604.2,2331.4,132,8,Yes
4448,2025-09-02,16,22,1,2,2,2,4929,0.05,9365.1,7339.86,2025.24,96,3,No
4449,2025-10-08,93,2,2,2,2,1,2423,0.15,2059.55,1188.06,871.49,119,4,Yes
4450,2025-05-12,67,6,3,4,1,5,390,0.05,1852.5,928.82,923.68,254,8,No
4451,2025-12-23,91,4,4,2,3,4,1705,0.15,5797.0,4472.65,1324.35,74,2,No
4452,2025-01-07,43,16,1,1,2,3,2300,0.15,5865.0,4184.22,1680.78,173,6,No
4453,2025-04-06,90,8,1,2,2,5,2623,0.15,11147.75,8704.27,2443.48,272,4,Yes
4454,2025-12-23,96,24,3,4,3,1,1923,0.15,1634.55,1115.86,518.69,283,2,Yes
4455,2025-02-06,93,3,3,2,1,2,3505,0.15,5958.5,4403.54,1554.96,77,10,No
4456,2025-02-21,69,29,1,2,1,5,2459,0.05,11680.25,6349.85,5330.4,259,4,No
4457,2025-05-21,44,5,2,3,3,3,3727,0,11181,6128.21,5052.79,267,8,No
4458,2025-02-26,76,11,4,3,3,1,3575,0.05,3396.25,2054.0,1342.25,64,5,No
4459,2025-09-28,100,22,2,4,1,4,472,0.05,1793.6,1407.06,386.54,158,7,No
4460,2025-11-06,48,2,1,2,3,4,3171,0,12684,9755.47,2928.53,276,2,Yes
4461,2025-06-26,30,17,1,1,2,1,2582,0.05,2452.9,1643.33,809.57,279,2,No
4462,2025-07-11,93,14,1,3,1,1,413,0.05,392.35,302.16,90.19,94,8,No
4463,2025-02-16,75,13,1,2,1,3,1695,0.15,4322.25,2207.95,2114.3,149,5,Yes
4464,2025-03-17,43,22,1,4,3,4,1074,0,4296,2166.62,2129.38,235,4,Yes
4465,2025-01-30,83,2,3,2,2,1,1083,0.1,974.7,661.95,312.75,75,3,Yes
4466,2025-01-05,26,18,1,3,1,5,1460,0.05,6935.0,5206.27,1728.73,110,5,No
4467,2025-05-31,77,19,4,3,2,4,2354,0.1,8474.4,6533.88,1940.52,174,1,No
4468,2025-08-29,43,7,3,3,1,3,470,0.15,1198.5,796.18,402.32,108,2,Yes
4469,2025-10-23,31,28,2,3,3,2,1788,0.05,3397.2,2536.14,861.06,92,8,No
4470,2025-09-09,28,13,3,4,1,2,3094,0,6188,4207.46,1980.54,61,4,No
4471,2025-01-02,58,16,3,3,1,5,3150,0,15750,8647.61,7102.39,79,1,No
4472,2025-07-13,99,3,2,3,2,4,261,0.05,991.8,702.74,289.06,261,10,Yes
4473,2025-02-14,92,20,4,2,1,3,1778,0,5334,3128.76,2205.24,161,10,Yes
4474,2025-04-12,19,20,2,2,1,4,3304,0.15,11233.6,7250.76,3982.84,172,6,Yes
4475,2025-01-23,33,7,4,2,3,3,1616,0.15,4120.8,3123.43,997.37,238,8,No
4476,2025-06-11,10,2,4,2,3,1,4104,0.15,3488.4,2582.44,905.96,73,2,Yes
4477,2025-06-07,72,26,2,4,1,1,4319,0.05,4103.05,2865.21,1237.84,190,7,No
4478,2025-09-15,3,10,4,3,1,5,3918,0.1,17631.0,13629.07,4001.93,71,2,No
4479,2025-12-18,13,27,1,2,3,2,2359,0,4718,3150.78,1567.22,178,3,No
4480,2025-01-17,10,19,3,4,3,3,1153,0,3459,2064.62,1394.38,254,9,No
4481,2025-10-30,14,4,3,2,1,5,4978,0.05,23645.5,15270.99,8374.51,204,3,Yes
4482,2025-01-20,5,22,3,2,1,5,3474,0.1,15633.0,9398.95,6234.05,232,8,No
4483,2025-11-06,76,1,3,4,2,2,4035,0,8070,5350.45,2719.55,210,9,No
4484,2025-02-19,14,6,3,4,2,2,3210,0.1,5778.0,3667.19,2110.81,170,9,Yes
4485,2025-07-31,51,11,2,1,3,4,3488,0,13952,10380.67,3571.33,90,9,No
4486,2025-11-22,22,29,1,1,2,3,4131,0,12393,8793.41,3599.59,107,5,Yes
4487,2025-02-01,3,27,2,2,1,3,1382,0.05,3938.7,2165.64,1773.06,228,5,Yes
4488,2025-06-19,52,10,3,4,3,5,3431,0.1,15439.5,10629.14,4810.36,65,7,No
4489,2025-02-19,81,17,4,3,3,4,4167,0,16668,8710.09,7957.91,242,5,Yes
4490,2025-10-15,2,6,3,4,1,4,3231,0,12924,6828.76,6095.24,184,4,Yes
4491,2025-11-06,82,29,3,2,2,3,481,0.1,1298.7,655.99,642.71,74,6,No
4492,2025-10-10,22,13,2,3,2,4,2609,0.15,8870.6,5712.63,3157.97,209,8,No
4493,2025-06-17,30,8,1,2,3,5,2974,0.1,13383.0,7183.96,6199.04,262,3,No
4494,2025-06-29,58,30,3,4,2,4,2526,0.15,8588.4,4995.59,3592.81,141,3,No
4495,2025-08-31,90,29,4,3,1,4,2905,0.15,9877.0,7818.6,2058.4,273,9,No
4496,2025-01-02,62,1,2,4,3,5,3313,0.1,14908.5,7679.39,7229.11,287,9,No
4497,2025-04-18,59,24,2,1,1,3,1383,0.15,3526.65,2673.08,853.57,182,9,Yes
4498,2025-01-29,85,7,1,2,2,1,2031,0.15,1726.35,987.73,738.62,125,5,Yes
4499,2025-10-25,78,10,1,1,3,4,3097,0.15,10529.8,8158.93,2370.87,136,1,No
4500,2025-02-04,1,16,3,1,2,4,3772,0.05,14333.6,7547.23,6786.37,54,7,No
4501,2025-07-29,46,28,2,1,1,3,3133,0.15,7989.15,5173.42,2815.73,256,1,Yes
4502,2025-01-21,76,7,4,1,1,5,2286,0.1,10287.0,5554.14,4732.86,158,6,Yes
4503,2025-06-22,50,2,2,3,1,1,1266,0.05,1202.7,925.84,276.86,143,7,Yes
4504,2025-06-25,44,4,3,3,2,3,4309,0.1,11634.3,5951.75,5682.55,190,8,No
4505,2025-02-26,97,24,4,4,3,1,1224,0.15,1040.4,602.27,438.13,284,5,No
4506,2025-03-28,44,22,2,3,1,4,4310,0,17240,9776.62,7463.38,246,6,No
4507,2025-06-08,16,14,1,2,2,2,847,0,1694,1229.96,464.04,62,8,Yes
4508,2025-04-14,91,2,2,3,2,2,3753,0.05,7130.7,3831.28,3299.42,263,3,No
4509,2025-07-18,22,18,1,2,2,1,835,0.15,709.75,495.0,214.75,240,1,Yes
4510,2025-08-12,74,19,2,1,2,2,3414,0.1,6145.2,3612.58,2532.62,163,1,Yes
4511,2025-01-02,96,18,2,2,2,1,2963,0.05,2814.85,1568.73,1246.12,274,5,Yes
4512,2025-06-24,68,12,1,3,3,2,3798,0.15,6456.6,3957.76,2498.84,177,8,Yes
4513,2025-10-18,72,5,1,2,1,2,1107,0,2214,1302.07,911.93,287,2,Yes
4514,2025-11-09,99,8,3,1,2,5,681,0,3405,1786.22,1618.78,73,7,Yes
4515,2025-04-02,56,16,4,2,2,3,2756,0.05,7854.6,4802.06,3052.54,118,8,No
4516,2025-06-27,20,15,4,3,1,1,657,0.1,591.3,401.39,189.91,165,3,Yes
4517,2025-08-18,18,24,2,4,3,2,1143,0,2286,1307.74,978.26,291,9,No
4518,2025-07-26,63,21,2,2,3,5,3280,0.05,15580.0,11752.02,3827.98,179,2,Yes
4519,2025-05-30,92,6,1,2,1,1,574,0.1,516.6,370.67,145.93,241,8,No
4520,2025-04-16,37,3,2,3,1,4,1402,0.15,4766.8,3502.2,1264.6,174,3,Yes
4521,2025-11-16,63,5,1,3,1,2,3572,0,7144,5546.73,1597.27,201,5,No
4522,2025-10-19,46,11,4,2,1,4,263,0.15,894.2,558.72,335.48,101,3,Yes
4523,2025-06-22,65,2,4,4,1,5,1362,0,6810,4984.44,1825.56,133,1,Yes
4524,2025-04-09,7,3,3,1,1,5,3526,0.1,15867.0,8335.55,7531.45,271,1,No
4525,2025-11-19,78,2,2,1,2,1,322,0.1,289.8,222.79,67.01,242,4,No
4526,2025-03-16,85,30,4,2,3,4,4955,0.05,18829.0,12185.2,6643.8,58,7,No
4527,2025-08-03,30,3,3,3,3,1,1008,0,1008,702.73,305.27,86,4,Yes
4528,2025-08-17,41,11,1,3,3,4,3341,0,13364,9542.72,3821.28,277,3,Yes
4529,2025-12-17,91,6,2,1,2,4,1901,0.05,7223.8,5106.23,2117.57,223,2,Yes
4530,2025-05-10,30,24,1,2,3,3,888,0.05,2530.8,1502.06,1028.74,262,2,No
4531,2025-08-12,11,16,2,2,3,2,1717,0.05,3262.3,2257.54,1004.76,220,8,Yes
4532,2025-11-24,51,4,1,3,3,5,4466,0.1,20097.0,11600.43,8496.57,114,6,Yes
4533,2025-08-27,74,30,2,2,1,5,3265,0,16325,10156.12,6168.88,121,7,Yes
4534,2025-03-07,67,17,2,2,2,4,3472,0,13888,9778.17,4109.83,214,6,No
4535,2025-04-08,11,5,4,1,2,3,3119,0.15,7953.45,5579.44,2374.01,72,9,No
4536,2025-06-08,35,17,3,3,3,3,3966,0.1,10708.2,7974.93,2733.27,64,5,Yes
4537,2025-07-22,77,1,3,1,2,4,2837,0.1,10213.2,7552.79,2660.41,175,3,No
4538,2025-09-08,50,10,1,4,3,5,4956,0.1,22302.0,12849.13,9452.87,54,6,No
4539,2025-10-20,66,21,2,2,1,3,2438,0.15,6216.9,4436.49,1780.41,149,10,No
4540,2025-09-07,9,24,4,3,1,5,1810,0.05,8597.5,5104.98,3492.52,120,10,Yes
4541,2025-07-23,43,22,2,3,1,5,612,0,3060,1646.95,1413.05,76,6,No
4542,2025-06-10,62,12,1,3,3,5,4706,0.1,21177.0,15760.87,5416.13,296,6,No
4543,2025-06-13,67,10,4,2,2,4,1234,0.05,4689.2,3687.1,1002.1,236,4,No
4544,2025-04-01,3,3,3,1,3,2,1016,0.1,1828.8,1318.84,509.96,196,4,Yes
4545,2025-02-26,69,27,1,2,1,3,1339,0.15,3414.45,2179.63,1234.82,226,7,No
4546,2025-05-01,2,25,3,2,2,5,4849,0.05,23032.75,15904.35,7128.4,205,1,Yes
4547,2025-12-08,47,17,1,1,2,2,4016,0,8032,6209.33,1822.67,172,4,No
4548,2025-07-02,28,24,2,2,3,4,2000,0.05,7600.0,5943.74,1656.26,263,9,No
4549,2025-05-07,91,1,3,3,1,5,4839,0.1,21775.5,12459.48,9316.02,172,5,Yes
4550,2025-10-12,50,5,1,1,2,5,4140,0.05,19665.0,10162.45,9502.55,109,1,No
4551,2025-10-18,6,11,1,3,2,4,1206,0.15,4100.4,2550.31,1550.09,127,10,No
4552,2025-04-10,93,6,4,4,3,5,3058,0.1,13761.0,10094.71,3666.29,133,8,No
4553,2025-06-02,98,22,4,4,2,1,3748,0.15,3185.8,1888.67,1297.13,273,5,No
4554,2025-04-25,100,22,3,3,2,2,3205,0,6410,4909.45,1500.55,285,1,Yes
4555,2025-11-20,85,4,3,1,3,1,2531,0,2531,1817.94,713.06,290,5,Yes
4556,2025-12-01,54,8,2,2,1,1,2727,0,2727,1577.1,1149.9,106,8,No
