Trip_ID,Date,From_Station_ID,To_Station_ID,Ticket_ID,Payment_ID,Passengers,Fare,Revenue
19266,2025-05-17,BL03,BL06,3,3,4,50,200
19267,2025-01-01,BL09,BL04,2,2,1,10,10
19268,2025-01-24,GL01,GL03,1,1,4,40,160
19269,2025-01-31,BL05,GL04,1,1,2,10,20
19270,2025-04-30,BL10,BL09,1,1,5,60,300
19271,2025-04-26,BL09,GL05,1,1,6,20,120
19272,2025-05-14,GL06,GL02,1,1,3,40,120
19273,2025-02-28,BL08,GL02,3,2,3,30,90
19274,2025-03-17,BL06,BL09,1,3,1,60,60
19275,2025-04-08,GL01,BL06,3,2,4,20,80
19276,2025-03-20,BL07,GL06,1,2,2,40,80
19277,2025-02-01,BL10,BL01,2,3,2,60,120
19278,2025-01-27,BL10,BL09,2,3,1,50,50
19279,2025-02-06,BL01,BL05,1,1,1,10,10
19280,2025-06-18,BL06,BL07,3,3,5,20,100
19281,2025-04-10,BL03,GL04,3,3,2,50,100
19282,2025-05-04,GL03,GL02,1,3,2,60,120
19283,2025-02-01,BL09,BL13,1,3,5,50,250
19284,2025-05-19,BL08,BL02,3,1,4,20,80
19285,2025-04-22,BL02,GL02,3,3,2,20,40
19286,2025-05-22,BL10,GL05,3,3,5,30,150
19287,2025-06-19,BL08,GL03,3,3,2,30,60
19288,2025-02-08,GL04,BL06,1,1,2,50,100
19289,2025-03-02,GL05,BL05,3,3,1,10,10
19290,2025-05-10,BL03,BL13,1,2,1,40,40
19291,2025-02-22,BL01,BL05,3,1,6,20,120
19292,2025-04-25,BL12,BL08,3,2,6,50,300
19293,2025-06-25,BL03,BL10,3,3,3,30,90
19294,2025-03-16,BL02,GL05,3,3,6,60,360
19295,2025-03-07,GL02,GL04,2,3,1,10,10
19296,2025-05-21,BL04,BL07,3,1,2,60,120
19297,2025-06-29,BL06,GL02,1,2,3,10,30
19298,2025-02-11,BL07,BL02,3,1,3,10,30
19299,2025-02-04,BL01,GL03,1,2,3,10,30
19300,2025-04-29,GL05,GL04,2,2,4,10,40
19301,2025-02-12,BL05,GL05,1,1,5,40,200
19302,2025-03-09,GL01,GL02,1,3,3,20,60
19303,2025-04-24,BL12,BL05,3,3,1,20,20
19304,2025-04-26,GL04,BL13,1,2,5,40,200
19305,2025-06-06,BL11,BL13,1,1,1,40,40
19306,2025-03-25,BL12,BL11,2,2,3,30,90
19307,2025-02-02,BL01,GL04,3,1,6,60,360
19308,2025-05-07,BL08,BL10,2,2,1,20,20
19309,2025-04-27,BL03,GL03,1,3,4,20,80
19310,2025-04-30,BL08,BL03,3,2,4,50,200
19311,2025-02-16,BL09,BL02,1,3,2,60,120
19312,2025-05-21,GL04,GL05,3,2,1,10,10
19313,2025-03-21,GL03,GL06,2,1,1,20,20
19314,2025-01-09,GL03,BL12,1,1,4,20,80
19315,2025-01-01,BL06,BL01,3,1,1,10,10
19316,2025-05-01,BL03,BL05,2,3,4,50,200
19317,2025-02-10,BL13,BL11,3,1,3,50,150
19318,2025-05-15,BL13,BL03,3,1,2,50,100
19319,2025-02-13,BL09,BL11,2,2,6,50,300
19320,2025-05-04,BL11,GL06,1,3,3,40,120
19321,2025-01-15,BL11,BL05,1,2,2,30,60
19322,2025-05-05,BL06,BL05,1,1,2,40,80
19323,2025-03-12,BL02,GL05,3,2,5,50,250
19324,2025-02-25,BL13,BL11,3,1,3,60,180
19325,2025-01-19,BL12,GL01,3,1,4,30,120
19326,2025-05-23,BL05,BL04,2,2,2,40,80
19327,2025-06-15,BL13,GL02,2,3,2,10,20
19328,2025-02-24,BL12,GL05,1,1,5,60,300
19329,2025-06-29,BL08,GL01,2,3,3,40,120
19330,2025-01-17,BL02,BL05,1,3,5,20,100
19331,2025-01-27,GL05,BL10,3,2,2,50,100
19332,2025-02-06,GL02,BL08,3,2,6,60,360
19333,2025-01-22,BL11,BL12,3,3,4,40,160
19334,2025-05-08,GL04,BL07,3,2,1,50,50
19335,2025-02-27,BL02,BL05,2,3,3,60,180
19336,2025-05-11,BL12,GL06,1,1,2,10,20
19337,2025-02-07,BL04,GL02,1,2,4,50,200
19338,2025-05-15,BL05,BL01,3,3,1,50,50
19339,2025-04-15,BL13,BL03,3,2,2,20,40
19340,2025-01-06,GL01,BL10,3,2,2,60,120
19341,2025-04-27,BL10,GL05,2,3,5,50,250
19342,2025-01-18,BL07,BL12,1,3,2,20,40
19343,2025-04-15,GL04,GL06,3,2,6,50,300
19344,2025-03-02,GL04,GL03,2,2,6,10,60
19345,2025-04-02,GL04,BL05,3,3,6,20,120
19346,2025-02-05,BL03,BL01,1,3,2,30,60
19347,2025-03-31,BL09,BL06,3,2,1,50,50
19348,2025-01-24,BL09,BL04,1,2,4,30,120
19349,2025-03-11,BL10,BL04,1,1,1,60,60
19350,2025-04-04,BL06,BL10,2,2,4,30,120
19351,2025-05-01,GL02,GL06,3,3,5,10,50
19352,2025-01-06,BL09,GL03,1,3,3,50,150
19353,2025-04-02,BL03,GL06,1,1,4,10,40
19354,2025-04-22,GL04,BL04,3,1,3,60,180
19355,2025-03-02,BL13,GL04,3,2,1,40,40
19356,2025-03-31,BL01,GL06,2,3,4,10,40
19357,2025-04-17,GL02,BL03,3,3,1,40,40
19358,2025-02-09,GL05,BL11,1,2,2,60,120
19359,2025-03-10,BL13,GL06,3,3,3,60,180
19360,2025-06-21,BL08,GL04,2,3,6,20,120
19361,2025-06-14,BL03,BL05,3,1,4,30,120
19362,2025-03-06,BL01,GL04,3,1,4,40,160
19363,2025-04-26,BL01,BL13,1,1,4,20,80
19364,2025-05-19,GL01,GL03,1,2,4,50,200
19365,2025-02-15,BL01,GL05,3,3,5,20,100
19366,2025-03-24,BL08,BL02,1,3,6,10,60
19367,2025-03-05,BL13,GL06,1,1,5,30,150
19368,2025-05-04,GL05,BL03,1,1,4,40,160
19369,2025-02-26,BL05,BL07,3,2,6,60,360
19370,2025-05-15,BL07,BL01,3,3,1,10,10
19371,2025-05-22,GL01,BL11,3,2,3,40,120
19372,2025-04-05,GL01,BL04,2,2,2,60,120
19373,2025-01-24,BL01,BL03,1,3,4,20,80
19374,2025-04-26,GL02,BL05,2,1,6,20,120
19375,2025-02-24,GL03,GL01,1,2,3,10,30
19376,2025-04-13,BL12,BL09,2,2,6,30,180
19377,2025-04-02,GL06,GL05,1,1,1,10,10
19378,2025-04-19,BL07,GL02,2,2,3,40,120
19379,2025-05-25,GL05,GL03,2,1,6,20,120
19380,2025-04-16,GL05,BL02,2,2,1,40,40
19381,2025-02-08,GL03,BL06,1,2,4,30,120
19382,2025-03-15,BL01,BL08,1,1,3,50,150
19383,2025-01-16,GL03,BL05,2,3,1,30,30
19384,2025-01-12,GL05,BL07,1,1,5,50,250
19385,2025-02-15,BL06,BL13,2,2,6,60,360
19386,2025-02-16,GL01,GL04,1,3,1,30,30
19387,2025-06-04,GL05,GL03,2,2,2,40,80
19388,2025-06-18,GL01,GL05,1,1,3,30,90
19389,2025-05-17,GL05,GL02,1,1,6,50,300
19390,2025-05-03,BL04,GL03,1,1,2,30,60
19391,2025-04-24,BL02,GL01,3,3,4,20,80
19392,2025-02-27,GL04,GL06,2,2,5,30,150
19393,2025-06-20,BL11,BL01,1,2,3,60,180
19394,2025-01-12,BL07,BL01,3,1,6,50,300
19395,2025-06-23,BL05,BL04,1,1,6,10,60
19396,2025-04-14,BL13,BL02,3,2,6,10,60
19397,2025-02-18,BL10,GL04,2,2,6,40,240
19398,2025-06-01,BL12,BL11,1,1,4,10,40
19399,2025-04-15,BL05,GL02,1,2,2,60,120
19400,2025-03-04,BL11,BL06,1,1,3,30,90
19401,2025-05-19,BL01,BL11,3,2,5,60,300
19402,2025-04-23,BL07,GL02,2,1,1,10,10
19403,2025-06-30,BL02,GL06,2,1,1,10,10
19404,2025-04-28,GL02,BL08,1,3,6,10,60
19405,2025-03-21,BL13,BL09,3,2,2,30,60
19406,2025-01-27,BL12,BL05,3,1,1,60,60
19407,2025-05-08,BL09,BL11,2,3,1,10,10
19408,2025-05-23,BL04,GL01,2,2,5,40,200
19409,2025-03-28,BL05,GL01,3,2,3,60,180
19410,2025-02-06,GL04,BL10,1,1,4,20,80
19411,2025-06-06,BL12,BL08,1,2,2,60,120
19412,2025-06-20,BL06,BL12,2,1,3,50,150
19413,2025-04-24,BL06,BL11,1,3,1,40,40
19414,2025-03-18,BL06,GL01,3,2,3,50,150
19415,2025-03-23,GL06,BL08,2,2,1,20,20
19416,2025-05-03,GL04,BL09,3,2,4,60,240
19417,2025-04-23,GL06,BL10,3,3,1,10,10
19418,2025-01-22,BL01,GL06,3,3,6,10,60
19419,2025-06-23,BL01,GL06,2,3,2,60,120
19420,2025-05-10,BL02,BL08,2,2,3,50,150
19421,2025-02-26,BL05,GL01,3,3,1,50,50
19422,2025-06-16,GL05,BL09,2,1,1,60,60
19423,2025-05-14,BL08,BL13,3,3,1,20,20
19424,2025-05-03,GL01,BL13,1,3,1,10,10
19425,2025-02-08,BL01,GL02,2,2,6,30,180
19426,2025-04-28,BL05,BL03,1,1,2,50,100
19427,2025-03-04,BL01,GL04,2,1,2,30,60
19428,2025-04-27,BL11,BL13,1,1,4,10,40
19429,2025-06-21,BL10,BL08,1,1,1,50,50
19430,2025-02-20,GL01,BL04,1,2,4,20,80
19431,2025-01-17,BL03,GL04,1,1,1,50,50
19432,2025-03-20,BL13,BL09,2,1,6,20,120
19433,2025-04-22,BL03,BL11,2,1,6,30,180
19434,2025-04-23,BL12,BL05,2,2,2,50,100
19435,2025-03-24,BL10,GL03,2,1,1,60,60
19436,2025-02-12,BL13,GL05,1,1,1,50,50
19437,2025-02-18,BL12,BL09,2,3,3,40,120
19438,2025-05-30,BL04,BL12,1,2,2,30,60
19439,2025-06-04,BL04,GL03,3,3,1,50,50
19440,2025-05-31,BL01,GL04,3,1,5,30,150
19441,2025-03-18,BL12,BL11,3,3,6,10,60
19442,2025-03-25,BL09,GL03,1,2,5,20,100
19443,2025-05-05,GL06,BL12,2,3,3,20,60
19444,2025-02-06,GL02,BL02,3,2,5,10,50
19445,2025-02-15,BL08,BL09,3,3,1,30,30
19446,2025-06-24,GL02,BL09,2,3,3,40,120
19447,2025-06-06,BL01,BL13,2,2,4,10,40
19448,2025-05-25,BL10,BL13,2,1,2,60,120
19449,2025-03-11,BL04,GL01,1,3,3,10,30
19450,2025-03-07,BL09,BL08,3,1,5,30,150
19451,2025-05-19,BL08,BL09,1,3,5,40,200
19452,2025-03-19,BL12,GL05,2,1,1,40,40
19453,2025-04-30,GL02,GL04,2,1,5,10,50
19454,2025-01-31,BL13,BL01,1,1,2,30,60
19455,2025-06-10,BL05,GL01,2,1,5,40,200
19456,2025-01-14,GL03,BL11,1,1,4,50,200
19457,2025-01-21,BL02,BL13,2,1,3,30,90
19458,2025-05-09,BL12,GL04,1,1,2,50,100
19459,2025-06-28,BL07,GL04,3,1,6,20,120
19460,2025-06-29,GL02,BL02,3,1,4,10,40
19461,2025-04-18,BL09,BL11,1,2,6,10,60
19462,2025-03-22,GL04,GL03,3,3,5,30,150
19463,2025-02-04,BL05,BL11,1,2,6,30,180
19464,2025-03-04,BL03,BL11,3,1,4,60,240
19465,2025-03-18,GL04,GL06,3,3,1,30,30
19466,2025-05-21,GL04,GL06,2,1,6,20,120
19467,2025-04-20,GL04,BL13,3,3,3,30,90
19468,2025-01-23,BL07,BL11,3,2,4,40,160
19469,2025-03-22,BL11,BL09,3,2,3,30,90
19470,2025-05-12,BL13,BL07,2,1,6,50,300
19471,2025-04-15,BL07,BL04,2,3,4,10,40
19472,2025-01-05,BL11,BL02,1,3,3,60,180
19473,2025-02-24,BL13,BL05,1,1,5,50,250
19474,2025-01-02,BL08,BL07,1,2,1,60,60
19475,2025-05-31,BL01,GL01,1,3,5,60,300
19476,2025-06-19,BL12,GL02,3,1,1,20,20
19477,2025-04-01,GL04,BL13,3,2,1,10,10
19478,2025-01-31,BL09,GL02,2,2,4,60,240
19479,2025-01-10,BL09,BL08,2,1,3,40,120
19480,2025-04-23,BL03,BL04,3,2,4,20,80
19481,2025-01-15,BL10,BL12,3,2,6,30,180
19482,2025-06-19,GL03,BL08,2,3,1,60,60
19483,2025-02-08,GL01,BL05,1,2,3,10,30
19484,2025-02-12,GL03,GL04,2,1,2,60,120
19485,2025-02-09,BL04,BL08,1,1,2,30,60
19486,2025-02-19,BL06,GL05,1,1,5,50,250
19487,2025-01-27,BL12,BL02,3,1,6,10,60
19488,2025-03-07,BL07,BL06,2,1,1,50,50
19489,2025-04-02,BL02,BL09,1,2,4,50,200
19490,2025-01-02,BL01,GL05,3,2,5,30,150
19491,2025-06-02,GL05,BL03,3,2,4,40,160
19492,2025-03-01,GL01,BL11,2,1,4,30,120
19493,2025-05-05,BL08,GL05,3,1,2,30,60
19494,2025-01-06,BL03,BL11,1,2,5,60,300
19495,2025-04-15,BL04,BL05,2,3,2,20,40
19496,2025-03-08,BL09,BL10,3,2,6,60,360
19497,2025-06-25,BL08,GL04,1,1,2,20,40
19498,2025-04-19,GL05,BL11,1,2,5,50,250
19499,2025-01-26,BL05,BL03,3,2,6,30,180
19500,2025-06-20,BL03,BL05,1,1,3,20,60
19501,2025-05-28,BL06,BL08,3,1,5,20,100
19502,2025-04-22,BL08,BL10,1,3,5,20,100
19503,2025-01-06,BL11,GL04,3,1,6,30,180
19504,2025-04-27,BL08,BL10,2,2,4,60,240
19505,2025-04-25,BL13,BL03,3,3,3,10,30
19506,2025-06-04,BL03,GL03,3,1,6,50,300
19507,2025-04-18,GL01,BL03,3,2,1,50,50
19508,2025-05-15,BL01,BL10,3,1,1,20,20
19509,2025-03-26,BL08,BL12,1,3,2,50,100
19510,2025-05-06,BL07,BL12,2,2,2,20,40
19511,2025-01-04,BL09,BL05,3,3,1,20,20
19512,2025-02-26,BL01,GL06,3,1,1,50,50
19513,2025-06-17,GL06,GL03,3,1,6,40,240
19514,2025-04-21,BL11,GL04,1,1,5,20,100
19515,2025-02-09,BL01,BL04,1,3,4,60,240
19516,2025-06-02,GL02,BL07,1,1,2,10,20
19517,2025-03-25,BL09,BL01,2,3,1,50,50
19518,2025-02-18,GL06,BL01,3,1,2,40,80
19519,2025-05-09,BL03,BL06,2,2,3,30,90
19520,2025-06-02,GL03,GL04,2,1,3,10,30
19521,2025-06-10,BL09,BL06,1,3,1,30,30
19522,2025-03-17,GL05,BL02,2,3,1,20,20
19523,2025-06-10,GL06,BL05,1,2,2,50,100
19524,2025-02-15,BL11,GL04,1,2,3,60,180
19525,2025-02-18,BL11,BL08,1,3,6,40,240
19526,2025-04-06,BL06,GL02,2,3,2,50,100
19527,2025-06-27,BL08,BL13,2,1,3,30,90
19528,2025-05-14,GL05,BL04,2,2,3,30,90
19529,2025-06-04,BL10,BL01,1,2,5,50,250
19530,2025-06-13,BL05,GL02,2,3,5,30,150
19531,2025-01-11,GL02,GL04,3,3,2,40,80
19532,2025-05-16,BL05,BL07,2,2,4,20,80
19533,2025-02-28,GL02,BL10,1,3,6,20,120
19534,2025-06-27,BL12,BL05,3,1,6,60,360
19535,2025-05-11,BL03,BL09,3,1,5,40,200
19536,2025-04-04,BL13,GL02,3,1,3,20,60
19537,2025-01-30,GL04,BL02,1,1,3,10,30
19538,2025-05-14,BL06,BL11,3,1,4,10,40
19539,2025-01-05,GL05,BL13,2,3,2,50,100
19540,2025-01-15,GL05,BL13,1,3,1,20,20
19541,2025-03-23,BL02,BL05,2,2,1,50,50
19542,2025-06-13,BL02,BL09,3,3,1,60,60
19543,2025-06-01,GL02,BL12,3,3,4,20,80
19544,2025-06-03,BL09,BL02,1,1,2,40,80
19545,2025-03-02,BL07,BL09,1,1,1,10,10
19546,2025-05-10,BL01,GL05,1,3,1,30,30
19547,2025-05-03,BL12,BL09,2,3,3,10,30
19548,2025-02-27,GL02,BL01,2,3,6,10,60
19549,2025-06-21,BL04,BL09,2,3,6,50,300
19550,2025-05-11,BL06,BL07,1,2,5,60,300
19551,2025-03-25,GL03,GL06,3,2,3,10,30
19552,2025-01-28,BL03,GL05,1,1,5,50,250
19553,2025-04-17,BL05,BL04,1,2,1,60,60
19554,2025-04-22,BL13,BL03,2,1,6,60,360
19555,2025-06-08,BL13,BL09,2,3,5,30,150
19556,2025-04-15,GL02,BL05,2,1,2,20,40
19557,2025-03-16,BL11,BL13,1,2,6,60,360
19558,2025-02-26,BL04,GL04,1,1,1,30,30
19559,2025-03-31,GL01,BL02,3,2,2,20,40
19560,2025-01-23,BL13,GL03,1,3,6,40,240
19561,2025-01-14,BL08,BL02,2,2,3,50,150
19562,2025-02-10,BL07,GL03,3,2,1,20,20
19563,2025-04-24,BL13,GL04,2,3,6,50,300
19564,2025-04-02,GL02,BL08,2,2,4,10,40
19565,2025-01-28,GL05,BL07,3,1,2,40,80
19566,2025-06-08,GL05,BL12,1,2,2,40,80
19567,2025-03-26,GL02,GL01,3,3,3,10,30
19568,2025-02-03,GL02,GL01,1,3,3,10,30
19569,2025-03-15,BL01,BL07,1,3,3,30,90
19570,2025-02-01,BL13,GL03,2,1,1,20,20
19571,2025-01-07,BL01,BL02,1,2,1,20,20
19572,2025-04-02,BL06,GL03,3,3,6,30,180
19573,2025-03-26,BL11,BL02,1,3,1,60,60
19574,2025-03-21,BL08,BL01,2,1,4,40,160
19575,2025-05-29,BL08,BL09,3,2,5,20,100
19576,2025-04-28,BL10,GL02,2,2,6,50,300
19577,2025-02-23,BL09,BL07,3,3,5,50,250
19578,2025-06-01,GL06,BL11,1,2,3,60,180
19579,2025-04-01,GL03,BL06,3,2,1,30,30
19580,2025-04-29,GL06,BL11,3,3,3,60,180
19581,2025-01-28,BL03,GL01,2,3,3,40,120
19582,2025-06-26,BL12,BL10,3,1,3,40,120
19583,2025-03-26,GL06,BL04,2,1,4,40,160
19584,2025-03-20,GL04,BL10,2,3,2,30,60
19585,2025-03-23,BL06,BL08,1,2,4,50,200
19586,2025-03-15,GL04,BL01,1,1,1,50,50
19587,2025-01-26,BL11,BL07,2,1,1,60,60
19588,2025-02-02,GL06,GL02,3,1,2,50,100
19589,2025-06-27,BL08,GL02,3,2,5,50,250
19590,2025-02-02,GL04,BL10,3,3,2,50,100
19591,2025-02-26,BL04,GL04,1,3,6,40,240
19592,2025-06-30,GL04,BL01,3,2,4,40,160
19593,2025-01-27,BL07,BL02,1,1,6,20,120
19594,2025-05-05,GL04,BL01,1,2,6,10,60
19595,2025-06-22,GL04,BL09,1,1,6,60,360
19596,2025-01-01,GL06,BL08,2,1,4,30,120
19597,2025-04-20,BL08,BL10,2,3,3,40,120
19598,2025-01-24,GL02,BL13,2,3,1,40,40
19599,2025-06-20,GL03,BL05,3,1,1,40,40
19600,2025-01-11,GL05,BL01,1,2,2,30,60
19601,2025-01-18,GL06,BL02,3,2,1,30,30
19602,2025-05-22,BL12,BL08,1,2,6,60,360
19603,2025-05-21,GL03,GL01,1,3,3,10,30
19604,2025-04-12,BL10,BL02,3,1,1,20,20
19605,2025-03-16,BL07,GL01,1,2,2,60,120
19606,2025-03-30,BL08,BL13,2,2,1,30,30
19607,2025-04-07,BL02,BL08,3,2,2,10,20
19608,2025-03-11,GL02,BL09,2,1,1,20,20
19609,2025-01-11,BL09,GL06,1,1,4,30,120
19610,2025-04-12,BL02,GL01,3,3,1,10,10
19611,2025-04-01,BL07,GL02,2,3,3,20,60
19612,2025-01-11,GL06,BL07,3,2,3,10,30
19613,2025-05-05,BL03,GL03,1,3,4,10,40
19614,2025-01-20,BL08,BL06,2,1,2,50,100
19615,2025-01-02,BL11,GL03,3,1,3,30,90
19616,2025-04-14,GL05,BL01,3,2,6,20,120
19617,2025-02-08,GL05,BL02,1,2,2,30,60
19618,2025-06-26,BL11,BL10,1,2,6,20,120
19619,2025-06-03,BL13,GL02,1,3,5,50,250
19620,2025-02-08,BL08,GL03,2,2,5,20,100
19621,2025-05-22,BL13,BL05,2,3,2,50,100
19622,2025-04-13,BL02,BL04,2,1,6,40,240
19623,2025-06-28,GL04,BL01,3,3,6,40,240
19624,2025-06-05,BL03,BL08,1,1,2,30,60
19625,2025-06-01,GL01,BL08,3,1,3,50,150
19626,2025-04-04,BL07,BL10,1,3,4,20,80
19627,2025-03-31,BL13,GL02,2,2,6,10,60
19628,2025-02-20,BL09,GL06,2,1,4,10,40
19629,2025-05-20,BL04,BL03,2,1,1,60,60
19630,2025-01-03,GL01,BL11,1,1,2,10,20
19631,2025-03-30,BL01,GL04,3,1,2,40,80
19632,2025-02-03,GL05,GL01,1,1,4,40,160
19633,2025-02-05,BL01,BL13,1,3,6,20,120
19634,2025-05-02,BL03,BL01,2,1,4,20,80
19635,2025-03-06,BL07,BL03,1,1,3,40,120
19636,2025-01-03,GL06,GL04,3,3,5,10,50
19637,2025-05-18,BL08,GL01,2,2,6,40,240
19638,2025-04-06,BL09,GL05,2,2,3,20,60
19639,2025-05-13,GL01,BL12,3,1,3,20,60
19640,2025-02-17,BL10,BL03,3,2,6,10,60
19641,2025-03-06,BL10,BL03,3,1,5,10,50
19642,2025-06-09,BL03,GL05,2,2,5,10,50
19643,2025-06-26,GL06,BL13,3,1,6,60,360
19644,2025-03-27,BL10,BL04,3,1,6,30,180
19645,2025-01-30,GL06,GL04,1,1,2,20,40
19646,2025-03-26,BL03,BL13,2,3,6,20,120
19647,2025-03-02,BL10,GL01,2,2,4,60,240
19648,2025-01-18,GL02,BL08,3,1,6,40,240
19649,2025-06-07,BL08,BL09,1,1,1,20,20
19650,2025-05-26,BL04,GL01,2,2,6,30,180
19651,2025-01-30,GL05,BL02,3,2,4,60,240
19652,2025-06-18,BL12,BL05,2,1,5,20,100
19653,2025-02-14,GL02,BL05,1,2,4,20,80
19654,2025-03-11,GL02,GL03,3,2,3,50,150
19655,2025-02-09,BL10,BL07,1,1,2,20,40
19656,2025-03-31,GL06,GL04,3,1,4,40,160
19657,2025-01-09,GL05,GL02,1,1,2,50,100
19658,2025-06-30,GL02,BL04,2,3,1,10,10
19659,2025-04-08,GL05,GL03,2,1,1,40,40
19660,2025-05-27,GL05,BL09,2,1,6,50,300
19661,2025-02-23,BL10,GL01,2,1,4,60,240
19662,2025-05-28,BL09,GL02,2,1,3,30,90
19663,2025-01-25,BL12,GL06,2,2,5,60,300
19664,2025-05-19,GL04,BL02,1,1,2,20,40
19665,2025-01-01,GL05,GL01,3,1,5,30,150
19666,2025-02-12,BL09,GL05,3,1,3,20,60
19667,2025-01-16,BL03,BL10,1,1,4,10,40
19668,2025-02-08,BL05,BL04,2,2,4,40,160
19669,2025-03-22,BL09,BL07,2,2,4,50,200
19670,2025-04-30,BL02,GL04,2,1,5,60,300
19671,2025-04-09,BL06,BL02,2,3,3,10,30
19672,2025-05-13,BL12,BL08,1,3,1,60,60
19673,2025-01-17,BL13,BL01,1,3,6,10,60
19674,2025-03-20,BL05,BL12,2,2,3,30,90
19675,2025-06-17,GL02,BL04,3,2,1,40,40
19676,2025-01-16,BL05,BL10,3,2,2,20,40
19677,2025-02-17,BL05,BL09,2,2,5,40,200
19678,2025-05-12,GL05,GL06,2,2,6,10,60
19679,2025-01-11,BL08,BL09,3,1,1,50,50
19680,2025-01-14,GL05,BL06,2,3,2,40,80
19681,2025-04-29,BL10,GL04,2,3,1,10,10
19682,2025-06-02,BL03,GL04,2,2,2,20,40
19683,2025-04-28,BL02,GL02,3,1,6,20,120
19684,2025-01-19,BL12,BL08,1,2,2,10,20
19685,2025-03-07,BL05,BL08,2,3,2,60,120
19686,2025-03-15,BL04,BL11,1,2,3,40,120
19687,2025-05-02,BL12,BL02,1,2,5,40,200
19688,2025-06-07,GL04,BL01,3,3,1,20,20
19689,2025-03-30,GL06,BL13,3,3,3,20,60
19690,2025-05-23,BL02,BL09,1,3,4,60,240
19691,2025-06-29,BL02,GL03,2,2,6,50,300
19692,2025-03-10,GL04,GL05,1,3,4,30,120
19693,2025-04-20,GL06,BL05,1,1,4,30,120
19694,2025-01-22,BL11,GL01,1,1,4,30,120
19695,2025-02-20,GL02,GL01,2,3,3,20,60
19696,2025-04-08,GL06,GL03,2,1,2,40,80
19697,2025-04-14,GL04,GL03,2,3,4,30,120
19698,2025-01-25,BL04,GL03,1,2,3,20,60
19699,2025-02-11,BL04,GL01,1,3,2,10,20
19700,2025-03-19,GL05,GL04,3,3,5,50,250
19701,2025-06-14,BL06,BL01,2,1,2,50,100
19702,2025-01-18,GL01,GL06,3,3,5,40,200
19703,2025-02-24,BL10,BL08,2,2,4,30,120
19704,2025-01-27,BL13,GL02,2,1,2,50,100
19705,2025-06-08,BL07,GL04,3,3,4,60,240
19706,2025-06-07,GL04,BL02,2,1,3,30,90
19707,2025-02-23,BL07,GL06,1,3,3,60,180
19708,2025-02-14,BL09,BL12,2,3,6,60,360
19709,2025-01-19,BL12,BL11,3,2,3,60,180
19710,2025-06-24,GL02,BL02,1,1,6,50,300
19711,2025-01-09,BL10,BL11,1,2,1,10,10
19712,2025-03-06,GL02,BL08,3,2,1,60,60
19713,2025-06-23,BL05,GL03,2,1,2,30,60
19714,2025-03-02,BL13,BL06,3,1,3,30,90
19715,2025-03-10,BL04,GL02,2,1,5,10,50
19716,2025-03-20,GL02,GL04,2,3,3,60,180
19717,2025-02-05,GL06,BL08,1,2,4,40,160
19718,2025-03-14,GL05,GL02,1,1,3,20,60
19719,2025-03-07,GL04,BL08,1,1,1,40,40
19720,2025-04-03,GL02,BL03,1,2,6,40,240
19721,2025-06-03,BL12,BL05,1,2,6,50,300
19722,2025-04-13,BL10,GL02,1,3,2,40,80
19723,2025-02-03,BL13,BL05,1,1,3,20,60
19724,2025-04-04,GL06,GL05,1,2,4,20,80
19725,2025-01-21,BL05,BL11,1,1,1,40,40
19726,2025-05-17,BL08,BL02,1,2,4,20,80
19727,2025-03-08,BL05,BL12,1,1,2,10,20
19728,2025-01-08,GL06,GL01,3,1,3,20,60
19729,2025-06-15,BL08,BL13,1,2,6,30,180
19730,2025-05-09,BL02,BL09,2,3,2,30,60
19731,2025-05-14,BL12,BL13,1,3,1,60,60
19732,2025-05-08,BL02,GL02,1,3,1,20,20
19733,2025-05-19,BL12,BL08,1,3,1,30,30
19734,2025-05-03,BL11,BL10,3,3,2,20,40
19735,2025-06-14,BL11,BL04,2,1,3,30,90
19736,2025-06-15,BL07,GL02,3,3,4,50,200
19737,2025-01-22,BL01,GL06,2,3,6,50,300
19738,2025-06-12,BL09,GL05,3,3,3,50,150
19739,2025-01-13,GL04,BL12,2,3,1,40,40
19740,2025-06-03,BL04,BL12,1,3,3,60,180
19741,2025-01-09,BL04,GL04,2,2,6,40,240
19742,2025-02-08,BL09,BL02,3,1,5,30,150
19743,2025-03-19,GL01,GL05,1,2,4,40,160
19744,2025-03-10,BL12,BL04,1,2,2,10,20
19745,2025-03-26,BL02,BL11,1,2,3,20,60
19746,2025-02-06,GL01,BL09,3,1,3,20,60
19747,2025-01-05,BL01,BL05,3,2,3,20,60
19748,2025-06-14,BL04,BL03,2,3,1,60,60
19749,2025-02-22,GL02,GL06,2,3,1,60,60
19750,2025-04-27,BL06,BL01,3,3,1,20,20
19751,2025-06-20,BL12,GL01,3,2,1,50,50
19752,2025-04-16,BL01,BL06,3,3,4,40,160
19753,2025-02-16,BL07,BL10,1,2,3,10,30
19754,2025-02-17,GL05,BL11,1,2,1,40,40
19755,2025-03-27,BL13,BL12,3,3,3,10,30
19756,2025-03-01,GL01,GL06,2,2,5,10,50
19757,2025-02-05,GL06,BL01,2,3,5,40,200
19758,2025-05-27,GL03,GL01,3,1,2,50,100
19759,2025-06-12,GL06,BL13,3,3,1,20,20
19760,2025-01-09,GL05,GL01,3,1,1,30,30
19761,2025-03-05,GL01,BL11,2,2,1,10,10
19762,2025-04-28,BL04,BL06,3,1,6,60,360
19763,2025-02-02,GL03,BL08,2,1,6,30,180
